지역,제목,대상
강북구,"[송중] ""Happy New Reading Year""(초등 4~5학년)",어린이
강북구,"[송중] ""Happy New Reading Year""(초등 2~3학년)",어린이
강북구,9월 독서의 달 특강 접수,어린이
강북구,2022 여름독서교실,어린이
강북구,"수유문화정보도서관 ""길 위의 인문학"" 비대면 특강프로그램2(추가모집)",청소년
강북구,"수유문화정보도서관 ""길 위의 인문학"" 비대면 특강프로그램1(추가모집)",청소년
강북구,"수유문화정보도서관 ""한 주제로 함께 읽기""",어린이
강북구,길 위의 인문학 접수(수유),청소년
강북구,그림책으로 배우는 어린이 민주시민교육,어린이
강북구,2022겨울독서교실 [수유문화정보도서관],어린이
강북구,[성인독서토론] 지구가 보내는 경고! 여섯 번째 대멸종 위기 인류세를 아시나요?,성인
강북구,[초등고 교육] 역사 그것이 알고 싶다,어린이
강북구,[초등고 공예]와이어로 만드는 캐릭터 책갈피,어린이
강북구,힐링 플렌테리어 (성인반),성인
강북구,힐링 플렌테리어 (고학년),어린이
강북구,미아 문화정보도서관 여름 독서교실 (고학년),어린이
강북구,미아문화정보도서관 여름독서교실 (저학년),어린이
강북구,하브루타 독서토론,어린이
강북구,5월 책 읽어주는 엄마 원포인트 래슨,성인
강북구,"민주주의를 지켜낸 4․19혁명, 시(詩)로 만나다!",어린이
강북구,[삼각산] 어린이 전자그림책 만들기 프로그램,어린이
강북구,[삼각산] 아기 거북이 클로버 : 리사이클링 (10월),어린이
강북구,[삼각산] 아기 거북이 클로버 : 리사이클링 (9월),어린이
강북구,[삼각산] 2022년 여름 독서교실(1~2학년),어린이
강북구,[삼각산] 2022년 여름 독서교실(3~4학년),어린이
강북구,[삼각산] 2022년 여름 독서교실(5~6학년),어린이
강북구,★추가모집★ [삼각산] 미디어교육 평생교실 「미디어 세계시민학교」,어린이
강북구,★추가모집★ [삼각산] 메타버스로 만들어 보는 4.19 민주기념관 (비대면),어린이
강북구,[삼각산] 2022년 함께 읽는 북(BOOK)소리 (03/26 토),어린이
강북구,★[추가모집]★[삼각산] 2022년 함께 읽는 북(BOOK)소리 (03/24 목),어린이
강북구,★[추가모집]★[삼각산] 2022년 함께 읽는 북(BOOK)소리 (03/17 목),어린이
강북구,[삼각산] 2022년 함께 읽는 북(BOOK)소리 (02/24 목),어린이
강북구,[삼각산] 2022년 함께 읽는 북(BOOK)소리 (02/19 토),어린이
강북구,[삼각산] 2022년 함께 읽는 북(BOOK)소리 (02/17 목),어린이
강북구,[삼각산]2022년 겨울 독서교실(초등6학년),어린이
강북구,[삼각산]2022년 겨울 독서교실(초등5학년),어린이
강북구,[삼각산]2022년 겨울독서교실(초등4학년),어린이
강북구,[삼각산]2022년 겨울독서교실(초등3학년),어린이
강북구,[삼각산]2022년 겨울독서교실(초등2학년),어린이
강북구,[삼각산]2022년 겨울독서교실(초등1학년),어린이
강북구,할로코드로 살펴보는 인공지능 / 초등 4~6학년,어린이
강북구,나도 할 수 있다! 일러스트레이터 / 중고생~성인,청소년
강북구,9월 상상공작소 장비활용교육(3D프린터) / 중고생~성인,청소년
강북구,9월 명화와 함께하는 3D펜 / 초등 4-6학년,어린이
강북구,9월 명화와 함께하는 3D펜 / 초등 1-3학년,어린이
강북구,[한주제로함께읽기] 그린 데이(Green Day)_8월,어린이
강북구,8월 문화가 있는 날 : 도서관 버스킹,전연령
강북구,[월간 사람책] 8월: 이선민 작가 강연(대면),전연령
강북구,독서동아리 문장수집가 추가 모집,중장년
강북구,책 한 문장과 머그컵 굿즈 메이킹 / 중고생 ~성인 ,청소년
강북구,업사이클링 스티로폼 재생아트 / 중고생 ~성인,청소년
강북구,비트뮤직과 코딩을 활용한 악기 만들기 / 초등 2~4학년 ,어린이
강북구,상상공작소 장비활용교육(레이저커팅기) / 중고생 ~ 성인,청소년
강북구,8월 명화와 함께하는 3D펜 / 초등 4-6학년,어린이
강북구,8월 명화와 함께하는 3D펜 / 초등 1-3학년,어린이
강북구,[추가접수] 메타버스 타고 떠나는 인문학 여행(역사),어린이
강북구,[7월 문화가 있는 날]초등 독서 토론 3~6학년,어린이
강북구,[7월 문화가 있는 날]초등 독서 토론 1~2학년,어린이
강북구,강북문화정보도서관 2022 여름독서교실 '그림책으로 Green 지구',어린이
강북구,수박이 데구르르,어린이
강북구,[한주제로함께읽기] 그린 데이(Green Day)_7월,어린이
강북구,[월간 사람책] 7월: 김태경 교수 강연(비대면),성인
강북구,업사이클링 계란껍질을 활용한 팝아트 소품 메이킹 / 중고생 ~ 성인 ,청소년
강북구,가족과 함께하는 인공지능과 진로 ,전연령
강북구,책 한 문장과 우드버닝 / 성인 ,성인
강북구,7월 상상공작소 장비활용교육(3D프린터) / 중고생~성인,청소년
강북구,7월 명화와 함께하는 3D펜 / 초등 4-6학년,어린이
강북구,7월 명화와 함께하는 3D펜 / 초등 1-3학년 ,어린이
강북구,이야기가 있는 코딩 / 초등 4~6학년 ,어린이
강북구,메타버스 타고 떠나는 인문학 여행(문학) ,어린이
강북구,6월 문화가 있는 날 : 도서관 피크닉,전연령
강북구,하나!둘!셋!넷! 응차!,어린이
강북구,[한주제로함께읽기] 그린 데이(Green Day)_6월 ,성인
강북구,[월간 사람책] 6월: 김원영 변호사 강연(비대면),성인
강북구,"성인 그림책테라피 <그림책, 나를 만나는 시간>",성인
강북구,그림책 탐험대 (육아팀플! 더 이상의 무임승차는 없다) B팀,어린이
강북구,그림책 탐험대 (육아팀플! 더 이상의 무임승차는 없다) A팀,어린이
강북구,2022 길위의인문학 3기 ,전연령
강북구,2022 길위의인문학 2기 ,전연령
강북구,2022 길위의인문학 1기 ,전연령
강북구,공감_너의 마음 이해하기_녹음모듈을 이용한 스토리 북마커 메이킹,어린이
강북구,회복탄력성_너에게만 알려줄게_의미심장 선캐쳐 메이킹,어린이
강북구,친환경 버블바 메이킹 / 성인,성인
강북구,상상공작소 장비활용교육(레이저커팅기) / 중학생 ~성인,어린이
강북구,6월 명화와 함께하는 3D펜 / 초등 1-3학년,어린이
강북구,6월 명화와 함께하는 3D펜 / 초등 4-6학년,어린이
강북구,<그림책으로 떠나는 신통방통 세계여행> 프로그램 참여자 모집,어린이
강북구,5월문화가있는날,전연령
강북구,2022 강북까치서당 3~6 학년,어린이
강북구,2022 강북까치서당 1.2 학년,어린이
강북구,[월간 사람책] 5월: 백세희 작가 강연(비대면),전연령
강북구,메타버스도서관 견학프로그램 <다 함께 메타버스>,어린이
강북구,(북스타트) 으쌰으쌰 미니 체육대회,어린이
강북구,[대면]업사이클링 플라스틱컵 행잉 화분 걸이 메이킹,전연령
강북구,[대면]공기정화식물이오난사 조명등 메이킹 / 어르신,중장년
강북구,[대면]감사의 달 실루엣커팅기를 활용한 카네이션 화분 메이킹/초등4-6학년+중등,어린이
강북구,[비대면]아두이노와 스마트팜 / 초등5~6학년+중등,어린이
강북구,[대면]장비활용교육_3D프린터 / 중학생~성인,어린이
강북구,[대면] 명화와 함께하는 3D펜 /1-3학년 ,어린이
강북구,[대면] 명화와 함께하는 3D펜 /초등 4-6학년 ,어린이
강북구,4월문화가 있는날,전연령
강북구,초록초록 만들기,어린이
강북구,학부모 대상 청소년 글쓰기 특강 <질문으로 완성하는 청소년 글쓰기>,어린이
강북구,[도서관민주학교] '역사동화로 배우는 민주주의 이야기(신현수 작가와의 만남),어린이
강북구,[도서관민주학교] 4·19혁명 기념 이인석 작가 특강(성인),성인
강북구,[대상확대]3D프린터를 활용한 4.19 덕분에 토퍼 메이킹 / 초등 4-6학년 + 중등,어린이
강북구,[대면] 레이저커팅기를 활용한 4.19덕분에 컵받침 메이킹,성인
강북구,[비대면] 내 인생의 책 한 문장 토퍼 메이킹 / 성인,성인
강북구,[작은도서관]번1동 새마을문고 '사일구'특강(대면),어린이
강북구,[작은도서관]미아동 새마을문고 '사일구'특강(비대면),어린이
강북구,3월 문화가 있는날,어린이
강북구,[비대면]3D프린터 운용기능사 자격증_실기반,성인
강북구,[비대면] 신재생에너지와 태양광 주택 메이킹/ 초등4~6학년,어린이
강북구,[대면] 장비활용교육_레이저커팅 / 중학생~성인,어린이
강북구,[대면] 명화와 함께하는 3D펜 / 초등 1-3학년,어린이
강북구,[대면]명화와 함께하는 3D펜 / 초등4-6학년,어린이
강북구,[대면] 강북(Book)타운 <김은형 작가와의 만남> ,전연령
강북구,[비대면] 강북(Book)타운 <김은형 작가와의 만남> ,전연령
강북구,[비대면]가구 설계 전문가 되어 보기_3D 프린터 / 초등4~6학년+중등,어린이
강북구,[비대면] 지속가능한 모빌리티 전기자동차 / 초등 4~6학년,어린이
강북구,[대면] 장비활용교육_3D프린터 / 중학생~성인,어린이
강북구,[대면] 명화와 함께하는 3D펜 / 초등 1-3학년 ,어린이
강북구,[대면]명화와 함께하는 3D펜 / 초등4-6학년,어린이
강북구,독서동아리(40대 이상) '문장수집가' 회원 모집,중장년
강북구,어린이독서동아리 '강북(BooK)탐험단' 단원 모집 (초등 3~4학년),어린이
강북구,독서동아리(중학생) '행Book하자' 회원 모집,어린이
강북구,"독서동아리(2,30대) '야나독' 회원 모집",성인
강북구,2월문화가있는날 고학년,어린이
강북구,2월문화가있는날 저학년,어린이
강북구,그림책을 부탁해,어린이
강북구,1월 문화가 있는날,전연령
강북구,"그림책 마음코칭(5,6학년)",어린이
강북구,"그림책 마음코칭(3,4학년)",어린이
강북구,"그림책 마음코칭(1,2학년)",어린이
강북구,상상공작소 장비활용교육(3D프린터)/ 중고생~성인,어린이
강북구,[비대면]환경 보호 앱 만들기_앱인벤터 / 초등 4-6학년,어린이
강북구,[비대면]마이 스토리 이니셜 북폴딩(업사이클링) / 성인,성인
강북구,새해 소망을 담은 토퍼 메이킹_실루엣커팅기/ 성인,성인
강북구,새해 소망을 담은 DIY 큐브 조명등 메이킹/초등1-3학년,어린이
강북구,새해 소망을 담은 DIY 큐브 조명등 메이킹/초등4-6학년,어린이
강북구,2022년 겨울독서교실 참여자 모집(초등 저학년반),어린이
강북구,2022년 겨울독서교실 참여자 모집(초등 고학년반),어린이
강북구,청소년문화정보도서관 북스타트 연계프로그램(3~5세),어린이
강북구,청소년문화정보도서관 북스타트 연계프로그램(6~7세),어린이
강북구,영상 편집을 위한 프리미어 프로 / 성인,성인
강북구,1인 미디어스튜디오 활용교육 / 성인,성인
강북구,상상공작소 장비활용교육(UV프린터) / 중고생~성인,청소년
강북구,9월 명화와 함께하는 3D펜 / 초등 4~6학년,어린이
강북구,9월 명화와 함께하는 3D펜 / 초등 1~3학년,어린이
강북구,9월 사서쌤과 책읽기(4~6학년) - 9월 21일(수) 대면,어린이
강북구,9월 사서쌤과 책읽기(4~6학년) - 9월 17일(토) 대면,어린이
강북구,9월 사서쌤과 책읽기(1~3학년) - 9월 7일(수) 대면,어린이
강북구,9월 사서쌤과 책읽기(1~3학년) - 9월 3일(토) 대면,어린이
강북구,[강북청소년] 8월 사서쌤과 역사읽기 참여자 모집,어린이
강북구,펜타블렛으로 그리는 웹툰 / 초등 5학년~중고생,어린이
강북구,초보자를 위한 3D스캐너 교육 / 중고생~성인,청소년
강북구,상상공작소 장비활용교육(3D프린터) / 중고생~성인,청소년
강북구,8월 명화와 함께하는 3D펜 / 초등 1~3학년,어린이
강북구,8월 명화와 함께하는 3D펜 / 초등 4~6학년,어린이
강북구,가죽공예 체험 - 카드지갑 만들기 / 중고생,청소년
강북구,나도 에너지 전문가 - 태양광 자동차 만들기 / 초등 4~6학년,어린이
강북구,춤추는 태양광 나비 만들기 / 초등 1~3학년,어린이
강북구,2022.여름독서교실,어린이
강북구,상상공작소 장비활용교육(UV프린터) / 중고생~성인,청소년
강북구,한 문장 도서 굿즈_머그컵 만들기 / 성인,성인
강북구,천둥 소리 장치를 만들고 인공지능 소리 체험하기 / 초등 1~3학년,어린이
강북구,압화 캘리그라피 손거울과 배지 만들기 / 중고생~성인,청소년
강북구,7월 명화와 함께하는 3D펜 / 초등 1~3학년,어린이
강북구,7월 명화와 함께하는 3D펜 / 초등 4~6학년,어린이
강북구,7월 사서쌤과 책읽기(4~6학년) - 7월 23일(토) 대면,어린이
강북구,7월 사서쌤과 책읽기(4~6학년) - 7월 20일(수) 대면,어린이
강북구,7월 사서쌤과 책읽기(1~3학년) - 7월 16일(토) 대면,어린이
강북구,7월 사서쌤과 책읽기(1~3학년) - 7월 13일(수) 대면,어린이
강북구,"<시간변경 추가모집!>미디어, 어디까지 해봤니?",어린이
강북구,6월 사서쌤과 책읽기(4~6학년) - 6월 25일(토) 대면,어린이
강북구,6월 사서쌤과 책읽기(1~3학년) - 6월 14일(화) 대면,어린이
강북구,6월 사서쌤과 책읽기(1~3학년) - 6월 11일(토) 대면,어린이
강북구,이야기가 있는 코딩 / 초등 4~6학년,어린이
강북구,3D프린터운용기능사 자격증 실기반 / 성인,성인
강북구,열프레스기와 승화전사프린터로 티셔츠 만들기 / 성인,성인
강북구,상상공작소 장비활용교육(3D프린터) / 중학생~성인,어린이
